,name,athlete_id,gender,score,active,country,rank,price,is_team,links.self,links.results
839,ELLIOTT Tad,3530492,m,0,False,USA,99,232,False,https://www.fantasyxc.se/api/athletes/3530492,https://www.fantasyxc.se/api/athletes/3530492/results
840,PALM Sindre Odberg,3421096,m,0,False,NOR,99,220,False,https://www.fantasyxc.se/api/athletes/3421096,https://www.fantasyxc.se/api/athletes/3421096/results
841,TRITSCHER Bernhard,3050159,m,0,False,AUT,99,225,False,https://www.fantasyxc.se/api/athletes/3050159,https://www.fantasyxc.se/api/athletes/3050159/results
842,VYLEGZHANIN Maxim,3480013,m,0,True,RUS,99,886,False,https://www.fantasyxc.se/api/athletes/3480013,https://www.fantasyxc.se/api/athletes/3480013/results
843,KESSELHEIM Sawyer,3530722,m,0,False,USA,99,212,False,https://www.fantasyxc.se/api/athletes/3530722,https://www.fantasyxc.se/api/athletes/3530722/results
844,TEFRE Gjoeran,3422115,m,0,True,NOR,99,577,False,https://www.fantasyxc.se/api/athletes/3422115,https://www.fantasyxc.se/api/athletes/3422115/results
845,TARANTOLA Damien,3190280,m,0,False,FRA,99,225,False,https://www.fantasyxc.se/api/athletes/3190280,https://www.fantasyxc.se/api/athletes/3190280/results
846,NYGAARD Andreas,3421292,m,0,False,NOR,99,219,False,https://www.fantasyxc.se/api/athletes/3421292,https://www.fantasyxc.se/api/athletes/3421292/results
847,EK Aleksander Dyrberg,3421836,m,0,True,NOR,99,217,False,https://www.fantasyxc.se/api/athletes/3421836,https://www.fantasyxc.se/api/athletes/3421836/results
848,TORCHIA Ian,3530814,m,0,True,USA,99,222,False,https://www.fantasyxc.se/api/athletes/3530814,https://www.fantasyxc.se/api/athletes/3530814/results
849,YOSHIDA Keishin,3300190,m,0,False,JPN,99,222,False,https://www.fantasyxc.se/api/athletes/3300190,https://www.fantasyxc.se/api/athletes/3300190/results
850,VALJAS Len,3100097,m,0,True,CAN,99,232,False,https://www.fantasyxc.se/api/athletes/3100097,https://www.fantasyxc.se/api/athletes/3100097/results
851,HENRIKSSON Sofia,3505834,f,0,True,SWE,87,222,False,https://www.fantasyxc.se/api/athletes/3505834,https://www.fantasyxc.se/api/athletes/3505834/results
852,JEVNE Karianne,3425779,f,0,False,NOR,87,232,False,https://www.fantasyxc.se/api/athletes/3425779,https://www.fantasyxc.se/api/athletes/3425779/results
853,FESSEL Nicole,1373617,f,0,False,DEU,87,224,False,https://www.fantasyxc.se/api/athletes/1373617,https://www.fantasyxc.se/api/athletes/1373617/results
854,LATVIA I,3555093,f,0,True,LVA,87,593,True,https://www.fantasyxc.se/api/athletes/3555093,https://www.fantasyxc.se/api/athletes/3555093/results
855,BJOERNSGAARD Marthe,3425772,f,0,True,NOR,87,233,False,https://www.fantasyxc.se/api/athletes/3425772,https://www.fantasyxc.se/api/athletes/3425772/results
856,NORGREN Britta,3505013,f,0,False,SWE,87,215,False,https://www.fantasyxc.se/api/athletes/3505013,https://www.fantasyxc.se/api/athletes/3505013/results
857,MACISAAC-JONES Maya,3105180,f,0,False,CAN,87,225,False,https://www.fantasyxc.se/api/athletes/3105180,https://www.fantasyxc.se/api/athletes/3105180/results
858,TOMASINI Monica,3295280,f,0,False,ITA,87,222,False,https://www.fantasyxc.se/api/athletes/3295280,https://www.fantasyxc.se/api/athletes/3295280/results
859,PERSSON Alicia,3506075,f,0,True,SWE,87,216,False,https://www.fantasyxc.se/api/athletes/3506075,https://www.fantasyxc.se/api/athletes/3506075/results
860,NISHIKAWA Emily,3105095,f,0,False,CAN,87,222,False,https://www.fantasyxc.se/api/athletes/3105095,https://www.fantasyxc.se/api/athletes/3105095/results
861,CROATIA I,3385056,f,0,True,HRV,87,890,True,https://www.fantasyxc.se/api/athletes/3385056,https://www.fantasyxc.se/api/athletes/3385056/results
862,WATSON Aimee,3045009,f,0,True,AUS,87,230,False,https://www.fantasyxc.se/api/athletes/3045009,https://www.fantasyxc.se/api/athletes/3045009/results
863,BONER Seraina,1312216,f,0,False,CHE,87,213,False,https://www.fantasyxc.se/api/athletes/1312216,https://www.fantasyxc.se/api/athletes/1312216/results
864,SLOVENIA II,3565057,f,0,True,SVN,87,778,True,https://www.fantasyxc.se/api/athletes/3565057,https://www.fantasyxc.se/api/athletes/3565057/results
865,KRUPITSKAYA Evgeniya,3487123,f,0,True,RUS,87,215,False,https://www.fantasyxc.se/api/athletes/3487123,https://www.fantasyxc.se/api/athletes/3487123/results
866,KAZAKUL Anastasia,1371774,f,0,False,RUS,87,224,False,https://www.fantasyxc.se/api/athletes/1371774,https://www.fantasyxc.se/api/athletes/1371774/results
867,SERONOSOVA Polina,3665121,f,0,False,BLR,87,228,False,https://www.fantasyxc.se/api/athletes/3665121,https://www.fantasyxc.se/api/athletes/3665121/results
868,MANDRIKA Olga,3675036,f,0,True,KAZ,87,224,False,https://www.fantasyxc.se/api/athletes/3675036,https://www.fantasyxc.se/api/athletes/3675036/results
869,DAMIANI Lea,3195182,f,0,False,FRA,87,229,False,https://www.fantasyxc.se/api/athletes/3195182,https://www.fantasyxc.se/api/athletes/3195182/results
870,HALLQUIST Frida,3505489,f,0,False,SWE,87,228,False,https://www.fantasyxc.se/api/athletes/3505489,https://www.fantasyxc.se/api/athletes/3505489/results
871,ANTSYBOR Maryna,3695016,f,0,True,UKR,87,222,False,https://www.fantasyxc.se/api/athletes/3695016,https://www.fantasyxc.se/api/athletes/3695016/results
872,KLEMENCIC Anita,3565065,f,0,True,SVN,87,216,False,https://www.fantasyxc.se/api/athletes/3565065,https://www.fantasyxc.se/api/athletes/3565065/results
873,ERIKSEN Linn,3425959,f,0,False,NOR,87,215,False,https://www.fantasyxc.se/api/athletes/3425959,https://www.fantasyxc.se/api/athletes/3425959/results
874,PEREVOZCHIKOVA Alena,3486557,f,0,True,RUS,87,220,False,https://www.fantasyxc.se/api/athletes/3486557,https://www.fantasyxc.se/api/athletes/3486557/results
875,GRUKHVINA Anna,3486733,f,0,True,RUS,87,220,False,https://www.fantasyxc.se/api/athletes/3486733,https://www.fantasyxc.se/api/athletes/3486733/results
876,NIIRANEN Krista,3185501,f,0,False,FIN,87,216,False,https://www.fantasyxc.se/api/athletes/3185501,https://www.fantasyxc.se/api/athletes/3185501/results
877,HYNCICOVA Petra,3155270,f,0,True,CZE,87,225,False,https://www.fantasyxc.se/api/athletes/3155270,https://www.fantasyxc.se/api/athletes/3155270/results
878,NILSSON Stina,3505754,f,0,False,SWE,87,1853,False,https://www.fantasyxc.se/api/athletes/3505754,https://www.fantasyxc.se/api/athletes/3505754/results
879,NORDGAARDEN Sigrid,3425837,f,0,False,NOR,87,231,False,https://www.fantasyxc.se/api/athletes/3425837,https://www.fantasyxc.se/api/athletes/3425837/results
880,,0,f,0,False,,87,224,False,https://www.fantasyxc.se/api/athletes/0,https://www.fantasyxc.se/api/athletes/0/results
881,LITHUANIA II,3785051,f,0,True,LTU,87,223,True,https://www.fantasyxc.se/api/athletes/3785051,https://www.fantasyxc.se/api/athletes/3785051/results
882,CEBASEK Alenka,3565034,f,0,True,SVN,87,216,False,https://www.fantasyxc.se/api/athletes/3565034,https://www.fantasyxc.se/api/athletes/3565034/results
883,SCARDONI Lucia,3295157,f,0,True,ITA,87,1191,False,https://www.fantasyxc.se/api/athletes/3295157,https://www.fantasyxc.se/api/athletes/3295157/results
884,JULIN Andrea,3185514,f,0,True,FIN,87,220,False,https://www.fantasyxc.se/api/athletes/3185514,https://www.fantasyxc.se/api/athletes/3185514/results
885,SAAPUNKI Susanna,3185343,f,0,True,FIN,87,217,False,https://www.fantasyxc.se/api/athletes/3185343,https://www.fantasyxc.se/api/athletes/3185343/results
886,NIKOLAEVA Svetlana,3485283,f,0,True,RUS,87,216,False,https://www.fantasyxc.se/api/athletes/3485283,https://www.fantasyxc.se/api/athletes/3485283/results
887,RANDALL Kikkan,1365857,f,0,False,USA,87,216,False,https://www.fantasyxc.se/api/athletes/1365857,https://www.fantasyxc.se/api/athletes/1365857/results
888,SERGEEVA Olga,3485692,f,0,True,RUS,87,218,False,https://www.fantasyxc.se/api/athletes/3485692,https://www.fantasyxc.se/api/athletes/3485692/results
889,LOCKNER Jackline,3505803,f,0,True,SWE,87,214,False,https://www.fantasyxc.se/api/athletes/3505803,https://www.fantasyxc.se/api/athletes/3505803/results
890,KAMINSKA Valentyna,3665023,f,0,False,BLR,87,222,False,https://www.fantasyxc.se/api/athletes/3665023,https://www.fantasyxc.se/api/athletes/3665023/results
891,KRISTOFFERSEN Emilie,3425539,f,0,False,NOR,87,219,False,https://www.fantasyxc.se/api/athletes/3425539,https://www.fantasyxc.se/api/athletes/3425539/results
892,FRANKOWSKI Rosie,3535448,f,0,True,USA,87,233,False,https://www.fantasyxc.se/api/athletes/3535448,https://www.fantasyxc.se/api/athletes/3535448/results
893,BYKOVA Irina,3675049,f,0,True,KAZ,87,215,False,https://www.fantasyxc.se/api/athletes/3675049,https://www.fantasyxc.se/api/athletes/3675049/results
894,GASPARIN Selina,1360134,f,0,True,CHE,87,217,False,https://www.fantasyxc.se/api/athletes/1360134,https://www.fantasyxc.se/api/athletes/1360134/results
895,MA Qinghua,3125070,f,0,True,CHN,87,217,False,https://www.fantasyxc.se/api/athletes/3125070,https://www.fantasyxc.se/api/athletes/3125070/results
896,PEOPLES REPUBLIC OF CHINA I,3125059,f,0,True,CHN,87,5559,True,https://www.fantasyxc.se/api/athletes/3125059,https://www.fantasyxc.se/api/athletes/3125059/results
897,KULESHOVA Anastasia,3485890,f,0,True,RUS,87,1798,False,https://www.fantasyxc.se/api/athletes/3485890,https://www.fantasyxc.se/api/athletes/3485890/results
898,KOBAYASHI Chika,3305263,f,0,True,JPN,87,226,False,https://www.fantasyxc.se/api/athletes/3305263,https://www.fantasyxc.se/api/athletes/3305263/results
899,KIRILLOVA Anastasia,3665115,f,0,True,BLR,87,226,False,https://www.fantasyxc.se/api/athletes/3665115,https://www.fantasyxc.se/api/athletes/3665115/results
900,YOKOHAMA Shiori,3305282,f,0,True,JPN,87,211,False,https://www.fantasyxc.se/api/athletes/3305282,https://www.fantasyxc.se/api/athletes/3305282/results
901,POLAND II,3430262,f,0,True,POL,87,1038,True,https://www.fantasyxc.se/api/athletes/3430262,https://www.fantasyxc.se/api/athletes/3430262/results
902,PELLEGRINI Sara,3295147,f,0,False,ITA,87,222,False,https://www.fantasyxc.se/api/athletes/3295147,https://www.fantasyxc.se/api/athletes/3295147/results
903,MELINA Viktoria,3485062,f,0,True,RUS,87,218,False,https://www.fantasyxc.se/api/athletes/3485062,https://www.fantasyxc.se/api/athletes/3485062/results
904,ZIUZEVA Natalia,3485681,f,0,True,RUS,87,213,False,https://www.fantasyxc.se/api/athletes/3485681,https://www.fantasyxc.se/api/athletes/3485681/results
905,YEATON Jessica,3045076,f,0,True,AUS,87,215,False,https://www.fantasyxc.se/api/athletes/3045076,https://www.fantasyxc.se/api/athletes/3045076/results
906,LAUKLI Sophia,3535718,f,0,True,USA,87,341,False,https://www.fantasyxc.se/api/athletes/3535718,https://www.fantasyxc.se/api/athletes/3535718/results
907,MALEC Vedrana,3385016,f,0,True,SVN,87,228,False,https://www.fantasyxc.se/api/athletes/3385016,https://www.fantasyxc.se/api/athletes/3385016/results
908,ANTYPENKO Tetiana,3695067,f,0,False,UKR,87,224,False,https://www.fantasyxc.se/api/athletes/3695067,https://www.fantasyxc.se/api/athletes/3695067/results
909,MEDVEDEVA Anna,3485695,f,0,True,RUS,87,225,False,https://www.fantasyxc.se/api/athletes/3485695,https://www.fantasyxc.se/api/athletes/3485695/results
910,BAYAZITOVA Aida,3486177,f,0,True,RUS,87,215,False,https://www.fantasyxc.se/api/athletes/3486177,https://www.fantasyxc.se/api/athletes/3486177/results
911,DOTSENKO Anastasia,3485342,f,0,True,RUS,87,211,False,https://www.fantasyxc.se/api/athletes/3485342,https://www.fantasyxc.se/api/athletes/3485342/results
912,SOEMSKAR Linn,3505449,f,0,True,SWE,87,655,False,https://www.fantasyxc.se/api/athletes/3505449,https://www.fantasyxc.se/api/athletes/3505449/results
913,BULLE Emilie,3195224,f,0,True,FRA,87,226,False,https://www.fantasyxc.se/api/athletes/3195224,https://www.fantasyxc.se/api/athletes/3195224/results
914,RUDENKO Natalia,3485583,f,0,False,RUS,87,222,False,https://www.fantasyxc.se/api/athletes/3485583,https://www.fantasyxc.se/api/athletes/3485583/results
915,SIXTOVA Anna,3155306,f,0,True,CZE,87,225,False,https://www.fantasyxc.se/api/athletes/3155306,https://www.fantasyxc.se/api/athletes/3155306/results
916,JAGECIC Nika,3385049,f,0,True,HRV,87,228,False,https://www.fantasyxc.se/api/athletes/3385049,https://www.fantasyxc.se/api/athletes/3385049/results
917,MOSKALENKO Anastasia,3485571,f,0,True,RUS,87,211,False,https://www.fantasyxc.se/api/athletes/3485571,https://www.fantasyxc.se/api/athletes/3485571/results
918,HOLIKOVA Zuzana,3155357,f,0,True,CZE,87,231,False,https://www.fantasyxc.se/api/athletes/3155357,https://www.fantasyxc.se/api/athletes/3155357/results
919,SOLIN Jenny,3505916,f,0,True,SWE,87,217,False,https://www.fantasyxc.se/api/athletes/3505916,https://www.fantasyxc.se/api/athletes/3505916/results
920,ZHEREBYATEVA Anna,3486471,f,0,False,RUS,87,224,False,https://www.fantasyxc.se/api/athletes/3486471,https://www.fantasyxc.se/api/athletes/3486471/results
921,WHITE Sadie,3105182,f,0,False,CAN,87,213,False,https://www.fantasyxc.se/api/athletes/3105182,https://www.fantasyxc.se/api/athletes/3105182/results
922,AUSTRIA II,3055097,f,0,True,AUT,87,225,True,https://www.fantasyxc.se/api/athletes/3055097,https://www.fantasyxc.se/api/athletes/3055097/results
923,HIERNICKEL Lydia,3515238,f,0,True,CHE,87,229,False,https://www.fantasyxc.se/api/athletes/3515238,https://www.fantasyxc.se/api/athletes/3515238/results
924,KOBAYASHI Yuki,3305134,f,0,False,JPN,87,216,False,https://www.fantasyxc.se/api/athletes/3305134,https://www.fantasyxc.se/api/athletes/3305134/results
925,PEOPLES REPUBLIC OF CHINA II,3125060,f,0,True,CHN,87,215,True,https://www.fantasyxc.se/api/athletes/3125060,https://www.fantasyxc.se/api/athletes/3125060/results
926,SHALYGINA Kseniya,3675060,f,0,True,KAZ,87,212,False,https://www.fantasyxc.se/api/athletes/3675060,https://www.fantasyxc.se/api/athletes/3675060/results
927,STOYAN Anna,3675029,f,0,False,KAZ,87,225,False,https://www.fantasyxc.se/api/athletes/3675029,https://www.fantasyxc.se/api/athletes/3675029/results
928,KALETA Weronika,3435202,f,0,True,POL,87,223,False,https://www.fantasyxc.se/api/athletes/3435202,https://www.fantasyxc.se/api/athletes/3435202/results
929,BOEHLER Stefanie,1293107,f,0,False,DEU,87,215,False,https://www.fantasyxc.se/api/athletes/1293107,https://www.fantasyxc.se/api/athletes/1293107/results
930,JOAS Lucia,3205225,f,0,False,DEU,87,231,False,https://www.fantasyxc.se/api/athletes/3205225,https://www.fantasyxc.se/api/athletes/3205225/results
931,ILJINA Natalja,3485170,f,0,False,RUS,87,219,False,https://www.fantasyxc.se/api/athletes/3485170,https://www.fantasyxc.se/api/athletes/3485170/results
932,AMUNDSEN Hedda Oestberg,3426456,f,0,True,NOR,87,253,False,https://www.fantasyxc.se/api/athletes/3426456,https://www.fantasyxc.se/api/athletes/3426456/results
933,MENG Honglian,3125095,f,0,True,CHN,87,211,False,https://www.fantasyxc.se/api/athletes/3125095,https://www.fantasyxc.se/api/athletes/3125095/results
934,JOHANSEN Marte Maehlum,3426370,f,0,False,NOR,87,231,False,https://www.fantasyxc.se/api/athletes/3426370,https://www.fantasyxc.se/api/athletes/3426370/results
935,IKSANOVA Alija,3485042,f,0,True,RUS,87,215,False,https://www.fantasyxc.se/api/athletes/3485042,https://www.fantasyxc.se/api/athletes/3485042/results
936,MAYNGARDT Anastasia,3665106,f,0,False,BLR,87,223,False,https://www.fantasyxc.se/api/athletes/3665106,https://www.fantasyxc.se/api/athletes/3665106/results
937,JACOBSEN Astrid Uhrenholdt,3425183,f,0,False,NOR,87,6196,False,https://www.fantasyxc.se/api/athletes/3425183,https://www.fantasyxc.se/api/athletes/3425183/results
938,KUBINSKA Kornelia,3435018,f,0,False,POL,87,225,False,https://www.fantasyxc.se/api/athletes/3435018,https://www.fantasyxc.se/api/athletes/3435018/results
939,MANDELJC Anja,3565090,f,0,True,SVN,87,228,False,https://www.fantasyxc.se/api/athletes/3565090,https://www.fantasyxc.se/api/athletes/3565090/results
940,KODAMA Miki,3305240,f,0,True,JPN,87,221,False,https://www.fantasyxc.se/api/athletes/3305240,https://www.fantasyxc.se/api/athletes/3305240/results
941,TCHEKALEVA Yulia,3485195,f,0,False,RUS,87,217,False,https://www.fantasyxc.se/api/athletes/3485195,https://www.fantasyxc.se/api/athletes/3485195/results
942,FRANCE II,3195405,f,0,True,FRA,87,230,True,https://www.fantasyxc.se/api/athletes/3195405,https://www.fantasyxc.se/api/athletes/3195405/results
943,SIEGEL Monique,3205124,f,0,False,DEU,87,215,False,https://www.fantasyxc.se/api/athletes/3205124,https://www.fantasyxc.se/api/athletes/3205124/results
944,MORKOVKINA Anna,3486352,f,0,False,RUS,87,218,False,https://www.fantasyxc.se/api/athletes/3486352,https://www.fantasyxc.se/api/athletes/3486352/results
945,WOLF Eva,3205283,f,0,False,DEU,87,219,False,https://www.fantasyxc.se/api/athletes/3205283,https://www.fantasyxc.se/api/athletes/3205283/results
946,SURKOVA Anna,3485849,f,0,True,RUS,87,663,False,https://www.fantasyxc.se/api/athletes/3485849,https://www.fantasyxc.se/api/athletes/3485849/results
947,TSAREVA Olga,3485490,f,0,True,RUS,87,232,False,https://www.fantasyxc.se/api/athletes/3485490,https://www.fantasyxc.se/api/athletes/3485490/results
948,FABJAN Vesna,3565002,f,0,True,SVN,87,214,False,https://www.fantasyxc.se/api/athletes/3565002,https://www.fantasyxc.se/api/athletes/3565002/results
949,SAARINEN Aino-Kaisa,1255665,f,0,False,FIN,87,232,False,https://www.fantasyxc.se/api/athletes/1255665,https://www.fantasyxc.se/api/athletes/1255665/results
950,AGREITER Debora,3295141,f,0,False,ITA,87,212,False,https://www.fantasyxc.se/api/athletes/3295141,https://www.fantasyxc.se/api/athletes/3295141/results
951,LUNDGREN Moa,3506079,f,0,True,SWE,87,1005,False,https://www.fantasyxc.se/api/athletes/3506079,https://www.fantasyxc.se/api/athletes/3506079/results
952,KLEMENTOVA Andrea,3155288,f,0,True,CZE,87,221,False,https://www.fantasyxc.se/api/athletes/3155288,https://www.fantasyxc.se/api/athletes/3155288/results
953,COMARELLA Anna,3295322,f,0,True,ITA,87,760,False,https://www.fantasyxc.se/api/athletes/3295322,https://www.fantasyxc.se/api/athletes/3295322/results
954,KALUGER Gabriella,3486326,f,0,True,RUS,87,218,False,https://www.fantasyxc.se/api/athletes/3486326,https://www.fantasyxc.se/api/athletes/3486326/results
955,MOHLIN Elin,3505588,f,0,False,SWE,87,217,False,https://www.fantasyxc.se/api/athletes/3505588,https://www.fantasyxc.se/api/athletes/3505588/results
956,VLASOVA Anastasia,3485870,f,0,True,RUS,87,222,False,https://www.fantasyxc.se/api/athletes/3485870,https://www.fantasyxc.se/api/athletes/3485870/results
957,ROTCHEVA Olga,1322110,f,0,True,RUS,87,219,False,https://www.fantasyxc.se/api/athletes/1322110,https://www.fantasyxc.se/api/athletes/1322110/results
958,OEVREBUST Martine Lorgen,3426423,f,0,True,NOR,87,224,False,https://www.fantasyxc.se/api/athletes/3426423,https://www.fantasyxc.se/api/athletes/3426423/results
959,NEKRASOVA Polina,3486289,f,0,True,RUS,87,228,False,https://www.fantasyxc.se/api/athletes/3486289,https://www.fantasyxc.se/api/athletes/3486289/results
960,RYDZEK Coletta,3205570,f,0,True,DEU,87,232,False,https://www.fantasyxc.se/api/athletes/3205570,https://www.fantasyxc.se/api/athletes/3205570/results
961,DI CENTA Martina,3295439,f,0,True,ITA,87,215,False,https://www.fantasyxc.se/api/athletes/3295439,https://www.fantasyxc.se/api/athletes/3295439/results
962,CHANLOUNG Karen,3905001,f,0,True,THA,87,224,False,https://www.fantasyxc.se/api/athletes/3905001,https://www.fantasyxc.se/api/athletes/3905001/results
963,JIALIN Bayani,3125106,f,0,True,CHN,87,228,False,https://www.fantasyxc.se/api/athletes/3125106,https://www.fantasyxc.se/api/athletes/3125106/results
964,MARCISZ Ewelina,3435098,f,0,False,POL,87,220,False,https://www.fantasyxc.se/api/athletes/3435098,https://www.fantasyxc.se/api/athletes/3435098/results
965,SEEBACHER Anna Roswitha,3055093,f,0,False,AUT,87,228,False,https://www.fantasyxc.se/api/athletes/3055093,https://www.fantasyxc.se/api/athletes/3055093/results
966,MANNIMA Tatjana,1323565,f,0,True,EST,87,227,False,https://www.fantasyxc.se/api/athletes/1323565,https://www.fantasyxc.se/api/athletes/1323565/results
967,SLABANJA Manca,3565073,f,0,False,SVN,87,230,False,https://www.fantasyxc.se/api/athletes/3565073,https://www.fantasyxc.se/api/athletes/3565073/results
968,BENTZ Coralie,3195205,f,0,True,FRA,87,211,False,https://www.fantasyxc.se/api/athletes/3195205,https://www.fantasyxc.se/api/athletes/3195205/results
969,EICHHORN Theresa,3205298,f,0,False,DEU,87,223,False,https://www.fantasyxc.se/api/athletes/3205298,https://www.fantasyxc.se/api/athletes/3205298/results
970,MOLANDER KRISTIANSEN Moa,3505858,f,0,True,SWE,87,211,False,https://www.fantasyxc.se/api/athletes/3505858,https://www.fantasyxc.se/api/athletes/3505858/results
971,JOENSSON HAAG Anna,3505183,f,0,False,SWE,87,217,False,https://www.fantasyxc.se/api/athletes/3505183,https://www.fantasyxc.se/api/athletes/3505183/results
972,MELNIKOVA Alena,3486353,f,0,False,RUS,87,219,False,https://www.fantasyxc.se/api/athletes/3486353,https://www.fantasyxc.se/api/athletes/3486353/results
973,BRAZIL I,3085022,f,0,True,BRA,87,519,True,https://www.fantasyxc.se/api/athletes/3085022,https://www.fantasyxc.se/api/athletes/3085022/results
974,DUBOTOLKINA Nina,3486592,f,0,True,RUS,87,338,False,https://www.fantasyxc.se/api/athletes/3486592,https://www.fantasyxc.se/api/athletes/3486592/results
975,TAMMJARV Kati,3395067,f,0,False,EST,87,220,False,https://www.fantasyxc.se/api/athletes/3395067,https://www.fantasyxc.se/api/athletes/3395067/results
976,GUSCHINA Mariya,3485498,f,0,True,RUS,87,212,False,https://www.fantasyxc.se/api/athletes/3485498,https://www.fantasyxc.se/api/athletes/3485498/results
977,GREECE I,3235087,f,0,True,GRC,87,371,True,https://www.fantasyxc.se/api/athletes/3235087,https://www.fantasyxc.se/api/athletes/3235087/results
978,JU Hyeri,3325027,f,0,False,KOR,87,229,False,https://www.fantasyxc.se/api/athletes/3325027,https://www.fantasyxc.se/api/athletes/3325027/results
979,MAKARAINEN Kaisa,3185055,f,0,False,FIN,87,231,False,https://www.fantasyxc.se/api/athletes/3185055,https://www.fantasyxc.se/api/athletes/3185055/results
980,DUPONT Andrea,3105105,f,0,False,CAN,87,227,False,https://www.fantasyxc.se/api/athletes/3105105,https://www.fantasyxc.se/api/athletes/3105105/results
981,FISCHER Lea,3515273,f,0,True,CHE,87,223,False,https://www.fantasyxc.se/api/athletes/3515273,https://www.fantasyxc.se/api/athletes/3515273/results
982,MONRAD-HANSEN Marte,3425287,f,0,False,NOR,87,211,False,https://www.fantasyxc.se/api/athletes/3425287,https://www.fantasyxc.se/api/athletes/3425287/results
983,KRISTOFFERSEN Marthe,3425349,f,0,False,NOR,87,215,False,https://www.fantasyxc.se/api/athletes/3425349,https://www.fantasyxc.se/api/athletes/3425349/results
984,PAUL Katerina,3045074,f,0,True,AUS,87,227,False,https://www.fantasyxc.se/api/athletes/3045074,https://www.fantasyxc.se/api/athletes/3045074/results
985,JAPAN I,3305201,f,0,True,JPN,87,1927,True,https://www.fantasyxc.se/api/athletes/3305201,https://www.fantasyxc.se/api/athletes/3305201/results
986,SARGENT Ida,3535124,f,0,False,USA,87,232,False,https://www.fantasyxc.se/api/athletes/3535124,https://www.fantasyxc.se/api/athletes/3535124/results
987,MUTAGAROVA Elmira,3675053,f,0,True,KAZ,87,231,False,https://www.fantasyxc.se/api/athletes/3675053,https://www.fantasyxc.se/api/athletes/3675053/results
988,VINSA Lisa,3505874,f,0,True,SWE,87,403,False,https://www.fantasyxc.se/api/athletes/3505874,https://www.fantasyxc.se/api/athletes/3505874/results
989,SLOVENIA I,3565059,f,0,True,SVN,87,16306,True,https://www.fantasyxc.se/api/athletes/3565059,https://www.fantasyxc.se/api/athletes/3565059/results
990,PITKANEN Marjaana,3185265,f,0,True,FIN,87,212,False,https://www.fantasyxc.se/api/athletes/3185265,https://www.fantasyxc.se/api/athletes/3185265/results
991,CZECH REPUBLIC II,3155262,f,0,True,CZE,87,3261,True,https://www.fantasyxc.se/api/athletes/3155262,https://www.fantasyxc.se/api/athletes/3155262/results
992,SVAN Julia,3505773,f,0,False,SWE,87,225,False,https://www.fantasyxc.se/api/athletes/3505773,https://www.fantasyxc.se/api/athletes/3505773/results
993,LINDBORG Sara,3505069,f,0,False,SWE,87,231,False,https://www.fantasyxc.se/api/athletes/3505069,https://www.fantasyxc.se/api/athletes/3505069/results
994,MAYERHOFER Veronika,3055065,f,0,False,AUT,87,215,False,https://www.fantasyxc.se/api/athletes/3055065,https://www.fantasyxc.se/api/athletes/3055065/results
995,CARRIER-LAFORTE Sophie,3105194,f,0,False,CAN,87,216,False,https://www.fantasyxc.se/api/athletes/3105194,https://www.fantasyxc.se/api/athletes/3105194/results
996,ISHIGAKI Sumiko,3305021,f,0,True,JPN,87,227,False,https://www.fantasyxc.se/api/athletes/3305021,https://www.fantasyxc.se/api/athletes/3305021/results
997,PULLES Mariel Merlii,3395115,f,0,True,EST,87,224,False,https://www.fantasyxc.se/api/athletes/3395115,https://www.fantasyxc.se/api/athletes/3395115/results
998,MODIG Lovisa,3505750,f,0,True,SWE,87,212,False,https://www.fantasyxc.se/api/athletes/3505750,https://www.fantasyxc.se/api/athletes/3505750/results
999,UKRAINE I,3695048,f,0,True,UKR,87,4966,True,https://www.fantasyxc.se/api/athletes/3695048,https://www.fantasyxc.se/api/athletes/3695048/results
1000,TAKIZAWA Kozue,3305193,f,0,True,JPN,87,231,False,https://www.fantasyxc.se/api/athletes/3305193,https://www.fantasyxc.se/api/athletes/3305193/results
1001,CANCLINI Alice,3295248,f,0,False,ITA,87,218,False,https://www.fantasyxc.se/api/athletes/3295248,https://www.fantasyxc.se/api/athletes/3295248/results
1002,DABUDYK Aurelie,3195061,f,0,False,FRA,87,214,False,https://www.fantasyxc.se/api/athletes/3195061,https://www.fantasyxc.se/api/athletes/3195061/results
1003,USTIUGOVA Elena,3485717,f,0,False,RUS,87,1562,False,https://www.fantasyxc.se/api/athletes/3485717,https://www.fantasyxc.se/api/athletes/3485717/results
1004,SLIND Kari Oeyre,3425703,f,0,True,NOR,87,220,False,https://www.fantasyxc.se/api/athletes/3425703,https://www.fantasyxc.se/api/athletes/3425703/results
1005,SUNDLING Jonna,3505809,f,0,True,SWE,87,3967,False,https://www.fantasyxc.se/api/athletes/3505809,https://www.fantasyxc.se/api/athletes/3505809/results
1006,LI Lei,3125068,f,0,True,CHN,87,211,False,https://www.fantasyxc.se/api/athletes/3125068,https://www.fantasyxc.se/api/athletes/3125068/results
1007,JOHNSEN Elena Rise,3426852,f,0,True,NOR,87,247,False,https://www.fantasyxc.se/api/athletes/3426852,https://www.fantasyxc.se/api/athletes/3426852/results
1008,DANNER Alexandra,3205655,f,0,True,DEU,87,219,False,https://www.fantasyxc.se/api/athletes/3205655,https://www.fantasyxc.se/api/athletes/3205655/results
1009,GUINEY Elizabeth,3535408,f,0,False,USA,87,222,False,https://www.fantasyxc.se/api/athletes/3535408,https://www.fantasyxc.se/api/athletes/3535408/results
